44 54
1 1.00000000000000e+01 6.12323399573677e-16 0.00000000000000e+00
2 -3.06161699786838e-16 1.00000000000000e+01 0.00000000000000e+00
3 0.00000000000000e+00 1.00000000000000e+02 0.00000000000000e+00
4 1.00000000000000e+02 1.00000000000000e+02 0.00000000000000e+00
5 1.00000000000000e+02 0.00000000000000e+00 0.00000000000000e+00
6 7.07106781186547e+00 7.07106781186548e+00 0.00000000000000e+00
7 0.00000000000000e+00 2.80000000000000e+01 0.00000000000000e+00
8 0.00000000000000e+00 4.60000000000000e+01 0.00000000000000e+00
9 0.00000000000000e+00 6.40000000000000e+01 0.00000000000000e+00
10 0.00000000000000e+00 8.20000000000000e+01 0.00000000000000e+00
11 2.00000000000000e+01 1.00000000000000e+02 0.00000000000000e+00
12 4.00000000000000e+01 1.00000000000000e+02 0.00000000000000e+00
13 6.00000000000000e+01 1.00000000000000e+02 0.00000000000000e+00
14 8.00000000000000e+01 1.00000000000000e+02 0.00000000000000e+00
15 1.00000000000000e+02 8.00000000000000e+01 0.00000000000000e+00
16 1.00000000000000e+02 6.00000000000000e+01 0.00000000000000e+00
17 1.00000000000000e+02 4.00000000000000e+01 0.00000000000000e+00
18 1.00000000000000e+02 2.00000000000000e+01 0.00000000000000e+00
19 8.20000000000000e+01 0.00000000000000e+00 0.00000000000000e+00
20 6.40000000000000e+01 0.00000000000000e+00 0.00000000000000e+00
21 4.60000000000000e+01 0.00000000000000e+00 0.00000000000000e+00
22 2.80000000000000e+01 0.00000000000000e+00 0.00000000000000e+00
23 8.00000000000000e+01 7.97716814692820e+01 0.00000000000000e+00
24 8.00000000000000e+01 5.95433629385641e+01 0.00000000000000e+00
25 8.00000000000000e+01 3.93150444078461e+01 0.00000000000000e+00
26 8.00000000000000e+01 1.90867258771282e+01 0.00000000000000e+00
27 6.00000000000000e+01 7.95433629385641e+01 0.00000000000000e+00
28 6.00000000000000e+01 5.90867258771282e+01 0.00000000000000e+00
29 6.00000000000000e+01 3.86300888156922e+01 0.00000000000000e+00
30 6.00000000000000e+01 1.81734517542563e+01 0.00000000000000e+00
31 4.00000000000000e+01 7.93150444078461e+01 0.00000000000000e+00
32 4.00000000000000e+01 5.86300888156922e+01 0.00000000000000e+00
33 4.00000000000000e+01 3.79451332235384e+01 0.00000000000000e+00
34 4.00000000000000e+01 1.72601776313845e+01 0.00000000000000e+00
35 2.00000000000000e+01 7.90867258771282e+01 0.00000000000000e+00
36 2.00000000000000e+01 5.81734517542563e+01 0.00000000000000e+00
37 2.00000000000000e+01 3.72601776313845e+01 0.00000000000000e+00
38 2.00000000000000e+01 1.63469035085127e+01 0.00000000000000e+00
39 9.99999999999999e+00 8.20971954577941e+01 0.00000000000000e+00
40 1.00000000000000e+01 6.62126374010169e+01 0.00000000000000e+00
41 1.00000000000000e+01 5.03280793442397e+01 0.00000000000000e+00
42 1.00000000000000e+01 3.44435212874625e+01 0.00000000000000e+00
43 1.00000000000000e+01 1.85589632306854e+01 0.00000000000000e+00
44 1.63639610306789e+01 7.10694967516411e+00 0.00000000000000e+00
1 102 2 6 
2 102 6 1 
3 102 2 7 
4 102 7 8 
5 102 8 9 
6 102 9 10 
7 102 10 3 
8 102 3 11 
9 102 11 12 
10 102 12 13 
11 102 13 14 
12 102 14 4 
13 102 4 15 
14 102 15 16 
15 102 16 17 
16 102 17 18 
17 102 18 5 
18 102 5 19 
19 102 19 20 
20 102 20 21 
21 102 21 22 
22 102 22 1 
23 204 4 15 23 14 
24 204 15 16 24 23 
25 204 16 17 25 24 
26 204 17 18 26 25 
27 204 18 5 19 26 
28 204 14 23 27 13 
29 204 23 24 28 27 
30 204 24 25 29 28 
31 204 25 26 30 29 
32 204 26 19 20 30 
33 204 13 27 31 12 
34 204 27 28 32 31 
35 204 28 29 33 32 
36 204 29 30 34 33 
37 204 30 20 21 34 
38 204 12 31 35 11 
39 204 31 32 36 35 
40 204 32 33 37 36 
41 204 33 34 38 37 
42 204 34 21 22 38 
43 204 11 35 40 39 
44 204 35 36 41 40 
45 204 36 37 42 41 
46 204 37 38 43 42 
47 204 38 22 44 43 
48 204 11 39 10 3 
49 204 39 40 9 10 
50 204 40 41 8 9 
51 204 41 42 7 8 
52 204 42 43 2 7 
53 204 43 44 6 2 
54 204 44 22 1 6 
